fotograma,tipo_objeto,confianza_objeto,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
2157,car,0.316,1701,1073,308,1148,346,0,0.0,-1,-1,-1,-1,
2158,car,0.905,1522,0,177,654,990,0,0.0,-1,-1,-1,-1,
2158,car,0.69,1565,1431,320,1512,382,0,0.0,-1,-1,-1,-1,
2158,car,0.464,1589,1384,325,1433,359,0,0.0,-1,-1,-1,-1,
2158,car,0.295,1614,1387,323,1447,366,0,0.0,-1,-1,-1,-1,
2158,car,0.484,1619,1362,324,1395,357,0,0.0,-1,-1,-1,-1,
2158,car,0.582,1630,1343,322,1382,353,0,0.0,-1,-1,-1,-1,
2158,car,0.547,1361,1280,319,1344,348,0,0.0,-1,-1,-1,-1,
2158,car,0.599,1692,1154,317,1198,345,0,0.0,-1,-1,-1,-1,
2158,car,0.374,1684,1263,319,1314,347,0,0.0,-1,-1,-1,-1,
2158,car,0.868,1695,1534,320,1815,478,1,0.437,1708,381,1758,395,
2158,car,0.121,1699,1518,318,1609,382,0,0.0,-1,-1,-1,-1,
2158,car,0.439,1700,1512,313,1573,384,0,0.0,-1,-1,-1,-1,
2158,car,0.323,1701,1074,307,1148,346,0,0.0,-1,-1,-1,-1,
2158,car,0.441,1698,1298,319,1344,348,0,0.0,-1,-1,-1,-1,
2159,car,0.936,1522,0,168,621,978,0,0.0,-1,-1,-1,-1,
2159,car,0.652,1565,1430,320,1511,382,0,0.0,-1,-1,-1,-1,
2159,car,0.463,1589,1384,325,1433,359,0,0.0,-1,-1,-1,-1,
2159,car,0.28,1614,1387,323,1447,366,0,0.0,-1,-1,-1,-1,
2159,car,0.499,1619,1360,324,1395,357,0,0.0,-1,-1,-1,-1,
2159,car,0.575,1630,1343,322,1383,353,0,0.0,-1,-1,-1,-1,
2159,car,0.571,1361,1283,319,1344,348,0,0.0,-1,-1,-1,-1,
2159,car,0.662,1692,1153,316,1198,346,0,0.0,-1,-1,-1,-1,
2159,car,0.351,1684,1264,318,1312,346,0,0.0,-1,-1,-1,-1,
2159,car,0.879,1695,1530,319,1802,476,1,0.597,1696,379,1747,394,
2159,car,0.122,1699,1513,317,1604,381,0,0.0,-1,-1,-1,-1,
2159,car,0.424,1700,1512,313,1574,384,0,0.0,-1,-1,-1,-1,
2159,car,0.347,1701,1080,304,1149,347,0,0.0,-1,-1,-1,-1,
2160,car,0.946,1522,0,158,583,974,0,0.0,-1,-1,-1,-1,
2160,car,0.641,1565,1429,319,1514,383,0,0.0,-1,-1,-1,-1,
2160,car,0.467,1589,1384,325,1433,360,0,0.0,-1,-1,-1,-1,
2160,car,0.292,1614,1387,323,1447,367,0,0.0,-1,-1,-1,-1,
2160,car,0.501,1619,1361,323,1395,357,0,0.0,-1,-1,-1,-1,
2160,car,0.58,1630,1343,322,1383,353,0,0.0,-1,-1,-1,-1,
2160,car,0.58,1361,1286,318,1344,348,0,0.0,-1,-1,-1,-1,
2160,car,0.647,1692,1153,316,1199,346,0,0.0,-1,-1,-1,-1,
2160,car,0.344,1684,1265,318,1310,346,0,0.0,-1,-1,-1,-1,
2160,car,0.867,1695,1525,320,1789,473,1,0.588,1686,378,1735,393,
2160,car,0.398,1700,1511,313,1574,385,0,0.0,-1,-1,-1,-1,
2160,car,0.38,1701,1084,305,1154,347,0,0.0,-1,-1,-1,-1,
2161,car,0.939,1522,0,149,540,969,0,0.0,-1,-1,-1,-1,
2161,car,0.634,1565,1429,320,1515,384,0,0.0,-1,-1,-1,-1,
2161,car,0.466,1589,1384,325,1434,360,0,0.0,-1,-1,-1,-1,
2161,car,0.304,1614,1388,323,1448,368,0,0.0,-1,-1,-1,-1,
2161,car,0.494,1619,1363,323,1395,357,0,0.0,-1,-1,-1,-1,
2161,car,0.568,1630,1343,322,1382,353,0,0.0,-1,-1,-1,-1,
2161,car,0.579,1361,1289,318,1343,348,0,0.0,-1,-1,-1,-1,
2161,car,0.661,1692,1155,316,1199,346,0,0.0,-1,-1,-1,-1,
2161,car,0.286,1684,1267,318,1308,346,0,0.0,-1,-1,-1,-1,
2161,car,0.854,1695,1520,319,1776,471,1,0.575,1676,377,1724,392,
2161,car,0.293,1700,1499,313,1577,386,0,0.0,-1,-1,-1,-1,
2161,car,0.348,1701,1085,305,1158,346,0,0.0,-1,-1,-1,-1,
2162,car,0.92,1522,0,146,492,970,0,0.0,-1,-1,-1,-1,
2162,car,0.699,1565,1431,320,1513,382,0,0.0,-1,-1,-1,-1,
2162,car,0.47,1589,1383,325,1434,360,0,0.0,-1,-1,-1,-1,
2162,car,0.282,1614,1388,323,1447,368,0,0.0,-1,-1,-1,-1,
2162,car,0.487,1619,1364,323,1396,357,0,0.0,-1,-1,-1,-1,
2162,car,0.564,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2162,car,0.607,1361,1290,318,1343,348,0,0.0,-1,-1,-1,-1,
2162,car,0.691,1692,1155,316,1200,347,0,0.0,-1,-1,-1,-1,
2162,car,0.267,1684,1269,318,1306,346,0,0.0,-1,-1,-1,-1,
2162,car,0.864,1695,1513,319,1764,468,1,0.445,1666,376,1713,390,
2162,car,0.291,1700,1491,313,1576,386,0,0.0,-1,-1,-1,-1,
2162,car,0.315,1701,1088,306,1159,345,0,0.0,-1,-1,-1,-1,
2163,car,0.919,1522,0,152,433,984,0,0.0,-1,-1,-1,-1,
2163,car,0.685,1565,1431,321,1512,382,0,0.0,-1,-1,-1,-1,
2163,car,0.474,1589,1384,324,1434,360,0,0.0,-1,-1,-1,-1,
2163,car,0.297,1614,1389,323,1447,368,0,0.0,-1,-1,-1,-1,
2163,car,0.503,1619,1365,323,1396,357,0,0.0,-1,-1,-1,-1,
2163,car,0.565,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2163,car,0.605,1361,1290,318,1343,347,0,0.0,-1,-1,-1,-1,
2163,car,0.686,1692,1155,315,1200,347,0,0.0,-1,-1,-1,-1,
2163,car,0.263,1684,1270,318,1305,346,0,0.0,-1,-1,-1,-1,
2163,car,0.866,1695,1508,320,1752,465,1,0.589,1657,375,1703,389,
2163,car,0.248,1700,1483,313,1573,385,0,0.0,-1,-1,-1,-1,
2163,car,0.436,1701,1090,306,1158,345,0,0.0,-1,-1,-1,-1,
2164,car,0.87,1522,0,172,371,1034,0,0.0,-1,-1,-1,-1,
2164,car,0.691,1565,1432,320,1512,382,0,0.0,-1,-1,-1,-1,
2164,car,0.469,1589,1384,324,1434,360,0,0.0,-1,-1,-1,-1,
2164,car,0.28,1614,1389,323,1446,368,0,0.0,-1,-1,-1,-1,
2164,car,0.506,1619,1363,323,1396,357,0,0.0,-1,-1,-1,-1,
2164,car,0.574,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2164,car,0.6,1361,1291,318,1343,347,0,0.0,-1,-1,-1,-1,
2164,car,0.691,1692,1155,314,1200,347,0,0.0,-1,-1,-1,-1,
2164,car,0.27,1684,1269,318,1305,346,0,0.0,-1,-1,-1,-1,
2164,car,0.818,1695,1503,318,1740,461,1,0.444,1647,374,1694,387,
2164,car,0.159,1700,1488,314,1572,382,0,0.0,-1,-1,-1,-1,
2164,car,0.451,1701,1093,304,1157,345,0,0.0,-1,-1,-1,-1,
2165,car,0.8,1522,0,189,297,1059,0,0.0,-1,-1,-1,-1,
2165,car,0.697,1565,1432,321,1512,382,0,0.0,-1,-1,-1,-1,
2165,car,0.469,1589,1384,325,1434,360,0,0.0,-1,-1,-1,-1,
2165,car,0.301,1614,1388,323,1447,368,0,0.0,-1,-1,-1,-1,
2165,car,0.505,1619,1362,323,1395,357,0,0.0,-1,-1,-1,-1,
2165,car,0.569,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2165,car,0.593,1361,1292,318,1343,347,0,0.0,-1,-1,-1,-1,
2165,car,0.67,1692,1155,314,1200,348,0,0.0,-1,-1,-1,-1,
2165,car,0.279,1684,1268,318,1304,346,0,0.0,-1,-1,-1,-1,
2165,car,0.869,1695,1498,319,1730,459,1,0.439,1639,374,1684,387,
2165,car,0.105,1700,1498,316,1565,378,0,0.0,-1,-1,-1,-1,
2165,car,0.327,1701,1096,306,1157,345,0,0.0,-1,-1,-1,-1,
2166,car,0.745,1522,0,283,210,1066,0,0.0,-1,-1,-1,-1,
2166,car,0.722,1565,1433,321,1512,383,0,0.0,-1,-1,-1,-1,
2166,car,0.475,1589,1384,324,1434,360,0,0.0,-1,-1,-1,-1,
2166,car,0.292,1614,1393,324,1446,371,0,0.0,-1,-1,-1,-1,
2166,car,0.505,1619,1363,323,1396,357,0,0.0,-1,-1,-1,-1,
2166,car,0.585,1630,1343,322,1382,353,0,0.0,-1,-1,-1,-1,
2166,car,0.591,1361,1292,318,1343,347,0,0.0,-1,-1,-1,-1,
2166,car,0.681,1692,1154,314,1200,348,0,0.0,-1,-1,-1,-1,
2166,car,0.278,1684,1268,318,1304,346,0,0.0,-1,-1,-1,-1,
2166,car,0.85,1695,1493,317,1720,457,1,0.411,1630,372,1674,385,
2166,car,0.351,1701,1098,306,1158,345,0,0.0,-1,-1,-1,-1,
2167,car,0.719,1565,1433,321,1513,383,0,0.0,-1,-1,-1,-1,
2167,car,0.469,1589,1383,324,1433,360,0,0.0,-1,-1,-1,-1,
2167,car,0.294,1614,1395,324,1447,373,0,0.0,-1,-1,-1,-1,
2167,car,0.508,1619,1363,323,1395,357,0,0.0,-1,-1,-1,-1,
2167,car,0.58,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2167,car,0.59,1361,1293,317,1343,347,0,0.0,-1,-1,-1,-1,
2167,car,0.673,1692,1154,314,1200,349,0,0.0,-1,-1,-1,-1,
2167,car,0.305,1684,1267,318,1306,346,0,0.0,-1,-1,-1,-1,
2167,car,0.847,1695,1488,316,1711,454,1,0.586,1623,373,1666,386,
2167,car,0.296,1701,1102,308,1159,346,0,0.0,-1,-1,-1,-1,
2168,car,0.744,1565,1432,322,1514,383,0,0.0,-1,-1,-1,-1,
2168,car,0.48,1589,1383,324,1433,360,0,0.0,-1,-1,-1,-1,
2168,car,0.3,1614,1395,324,1447,373,0,0.0,-1,-1,-1,-1,
2168,car,0.507,1619,1363,323,1395,357,0,0.0,-1,-1,-1,-1,
2168,car,0.59,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2168,car,0.579,1361,1293,318,1343,347,0,0.0,-1,-1,-1,-1,
2168,car,0.66,1692,1154,315,1200,349,0,0.0,-1,-1,-1,-1,
2168,car,0.299,1684,1267,318,1305,346,0,0.0,-1,-1,-1,-1,
2168,car,0.866,1695,1483,316,1702,453,1,0.527,1615,372,1657,385,
2168,car,0.414,1701,1104,307,1159,346,0,0.0,-1,-1,-1,-1,
2168,bench,0.299,1664,0,319,64,386,0,0.0,-1,-1,-1,-1,
2169,car,0.733,1565,1432,322,1513,382,0,0.0,-1,-1,-1,-1,
2169,car,0.468,1589,1383,324,1433,360,0,0.0,-1,-1,-1,-1,
2169,car,0.297,1614,1391,323,1446,371,0,0.0,-1,-1,-1,-1,
2169,car,0.501,1619,1364,323,1395,357,0,0.0,-1,-1,-1,-1,
2169,car,0.582,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2169,car,0.546,1361,1293,318,1342,347,0,0.0,-1,-1,-1,-1,
2169,car,0.67,1692,1154,315,1200,350,0,0.0,-1,-1,-1,-1,
2169,car,0.298,1684,1267,319,1306,346,0,0.0,-1,-1,-1,-1,
2169,car,0.851,1695,1478,316,1693,451,1,0.574,1607,371,1649,385,
2169,car,0.253,1701,1106,309,1160,345,0,0.0,-1,-1,-1,-1,
2169,bench,0.281,1664,0,319,64,386,0,0.0,-1,-1,-1,-1,
2170,car,0.727,1565,1431,322,1513,382,0,0.0,-1,-1,-1,-1,
2170,car,0.478,1589,1383,324,1433,360,0,0.0,-1,-1,-1,-1,
2170,car,0.305,1614,1389,323,1446,369,0,0.0,-1,-1,-1,-1,
2170,car,0.509,1619,1364,323,1396,357,0,0.0,-1,-1,-1,-1,
2170,car,0.575,1630,1343,322,1381,352,0,0.0,-1,-1,-1,-1,
2170,car,0.541,1361,1294,318,1343,347,0,0.0,-1,-1,-1,-1,
2170,car,0.665,1692,1154,314,1199,349,0,0.0,-1,-1,-1,-1,
2170,car,0.294,1684,1268,319,1306,345,0,0.0,-1,-1,-1,-1,
2170,car,0.83,1695,1474,317,1685,449,1,0.647,1600,370,1640,383,
2170,car,0.284,1701,1109,307,1162,345,0,0.0,-1,-1,-1,-1,
2170,bench,0.27,1664,0,318,64,386,0,0.0,-1,-1,-1,-1,
2171,car,0.677,1565,1431,322,1511,381,0,0.0,-1,-1,-1,-1,
2171,car,0.481,1589,1383,324,1432,360,0,0.0,-1,-1,-1,-1,
2171,car,0.299,1614,1389,323,1446,369,0,0.0,-1,-1,-1,-1,
2171,car,0.526,1619,1364,323,1396,357,0,0.0,-1,-1,-1,-1,
2171,car,0.589,1630,1343,322,1381,352,0,0.0,-1,-1,-1,-1,
2171,car,0.545,1361,1294,318,1343,347,0,0.0,-1,-1,-1,-1,
2171,car,0.659,1692,1154,313,1199,349,0,0.0,-1,-1,-1,-1,
2171,car,0.28,1684,1269,319,1306,345,0,0.0,-1,-1,-1,-1,
2171,car,0.84,1695,1473,315,1677,448,1,0.488,1591,369,1633,382,
2171,car,0.289,1701,1111,307,1163,346,0,0.0,-1,-1,-1,-1,
2171,bench,0.272,1664,0,318,64,386,0,0.0,-1,-1,-1,-1,
2172,car,0.589,1565,1430,324,1506,382,0,0.0,-1,-1,-1,-1,
2172,car,0.46,1589,1383,325,1432,359,0,0.0,-1,-1,-1,-1,
2172,car,0.314,1614,1389,324,1448,369,0,0.0,-1,-1,-1,-1,
2172,car,0.52,1619,1362,323,1395,357,0,0.0,-1,-1,-1,-1,
2172,car,0.582,1630,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
2172,car,0.546,1361,1295,318,1342,347,0,0.0,-1,-1,-1,-1,
2172,car,0.633,1692,1154,313,1199,348,0,0.0,-1,-1,-1,-1,
2172,car,0.233,1684,1269,319,1304,345,0,0.0,-1,-1,-1,-1,
2172,car,0.85,1695,1468,316,1668,445,1,0.538,1586,368,1626,381,
2172,car,0.22,1701,1112,306,1162,346,0,0.0,-1,-1,-1,-1,
2172,bench,0.277,1664,0,319,65,386,0,0.0,-1,-1,-1,-1,
2173,car,0.615,1565,1429,324,1506,382,0,0.0,-1,-1,-1,-1,
2173,car,0.484,1589,1383,325,1431,359,0,0.0,-1,-1,-1,-1,
2173,car,0.309,1614,1389,324,1449,367,0,0.0,-1,-1,-1,-1,
2173,car,0.514,1619,1362,323,1395,357,0,0.0,-1,-1,-1,-1,
2173,car,0.587,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2173,car,0.529,1361,1294,318,1342,347,0,0.0,-1,-1,-1,-1,
2173,car,0.598,1692,1154,313,1199,348,0,0.0,-1,-1,-1,-1,
2173,car,0.221,1684,1269,319,1302,345,0,0.0,-1,-1,-1,-1,
2173,car,0.834,1695,1466,317,1660,443,1,0.406,1578,367,1618,379,
2173,car,0.205,1701,1114,308,1159,345,0,0.0,-1,-1,-1,-1,
2173,bench,0.238,1664,0,318,65,386,0,0.0,-1,-1,-1,-1,
2174,car,0.631,1565,1429,325,1487,382,0,0.0,-1,-1,-1,-1,
2174,car,0.457,1589,1383,325,1431,359,0,0.0,-1,-1,-1,-1,
2174,car,0.349,1614,1390,324,1456,368,0,0.0,-1,-1,-1,-1,
2174,car,0.518,1619,1362,323,1395,357,0,0.0,-1,-1,-1,-1,
2174,car,0.575,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2174,car,0.54,1361,1294,318,1342,347,0,0.0,-1,-1,-1,-1,
2174,car,0.543,1692,1153,313,1198,347,0,0.0,-1,-1,-1,-1,
2174,car,0.217,1684,1268,319,1302,345,0,0.0,-1,-1,-1,-1,
2174,car,0.808,1695,1468,318,1651,442,1,0.477,1573,367,1612,377,
2174,car,0.2,1701,1116,310,1156,346,0,0.0,-1,-1,-1,-1,
2174,bench,0.225,1664,0,318,66,386,0,0.0,-1,-1,-1,-1,
2175,car,0.575,1565,1429,325,1483,382,0,0.0,-1,-1,-1,-1,
2175,car,0.474,1589,1383,325,1431,360,0,0.0,-1,-1,-1,-1,
2175,car,0.329,1614,1389,324,1456,367,0,0.0,-1,-1,-1,-1,
2175,car,0.501,1619,1364,323,1395,357,0,0.0,-1,-1,-1,-1,
2175,car,0.58,1630,1343,322,1382,352,0,0.0,-1,-1,-1,-1,
2175,car,0.519,1361,1294,318,1341,347,0,0.0,-1,-1,-1,-1,
2175,car,0.593,1692,1154,312,1199,348,0,0.0,-1,-1,-1,-1,
2175,car,0.263,1684,1265,319,1302,346,0,0.0,-1,-1,-1,-1,
2175,car,0.806,1695,1462,316,1645,439,1,0.254,1566,365,1605,376,
2175,car,0.277,1701,1118,312,1156,346,0,0.0,-1,-1,-1,-1,
2175,bench,0.246,1664,0,318,67,386,0,0.0,-1,-1,-1,-1,
2175,car,0.448,1710,1424,321,1500,381,0,0.0,-1,-1,-1,-1,
2176,car,0.52,1565,1430,325,1484,383,0,0.0,-1,-1,-1,-1,
2176,car,0.472,1589,1382,325,1431,360,0,0.0,-1,-1,-1,-1,
2176,car,0.369,1614,1388,325,1458,369,0,0.0,-1,-1,-1,-1,
2176,car,0.512,1619,1364,323,1395,357,0,0.0,-1,-1,-1,-1,
2176,car,0.595,1630,1343,322,1382,353,0,0.0,-1,-1,-1,-1,
2176,car,0.51,1361,1294,319,1341,347,0,0.0,-1,-1,-1,-1,
2176,car,0.599,1692,1154,313,1199,348,0,0.0,-1,-1,-1,-1,
2176,car,0.269,1684,1266,319,1302,345,0,0.0,-1,-1,-1,-1,
2176,car,0.9,1695,1457,317,1638,437,1,0.303,1560,364,1599,375,
2176,car,0.23,1701,1122,311,1156,346,0,0.0,-1,-1,-1,-1,
2176,bench,0.22,1664,0,318,66,386,0,0.0,-1,-1,-1,-1,
2176,car,0.51,1710,1426,321,1499,379,0,0.0,-1,-1,-1,-1,
2176,car,0.36,1712,1403,326,1465,374,0,0.0,-1,-1,-1,-1,
2177,car,0.198,1565,1434,323,1491,389,0,0.0,-1,-1,-1,-1,
2177,car,0.488,1589,1382,325,1433,360,0,0.0,-1,-1,-1,-1,
2177,car,0.365,1614,1388,324,1457,368,0,0.0,-1,-1,-1,-1,
2177,car,0.508,1619,1364,323,1395,357,0,0.0,-1,-1,-1,-1,
2177,car,0.584,1630,1343,322,1382,353,0,0.0,-1,-1,-1,-1,
2177,car,0.531,1361,1292,318,1342,347,0,0.0,-1,-1,-1,-1,
2177,car,0.63,1692,1155,313,1201,348,0,0.0,-1,-1,-1,-1,
2177,car,0.303,1684,1269,318,1303,345,0,0.0,-1,-1,-1,-1,
2177,car,0.902,1695,1453,317,1631,435,0,0.0,-1,-1,-1,-1,
2177,car,0.27,1701,1124,311,1156,346,0,0.0,-1,-1,-1,-1,
2177,bench,0.261,1664,0,318,67,386,0,0.0,-1,-1,-1,-1,
2177,car,0.467,1710,1424,321,1498,377,0,0.0,-1,-1,-1,-1,
2177,car,0.365,1712,1400,325,1465,374,0,0.0,-1,-1,-1,-1,
2178,car,0.212,1565,1432,322,1496,404,0,0.0,-1,-1,-1,-1,
2178,car,0.474,1589,1383,325,1434,360,0,0.0,-1,-1,-1,-1,
2178,car,0.386,1614,1388,324,1462,370,0,0.0,-1,-1,-1,-1,
2178,car,0.508,1619,1357,323,1395,357,0,0.0,-1,-1,-1,-1,
2178,car,0.597,1630,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
2178,car,0.522,1361,1290,318,1342,347,0,0.0,-1,-1,-1,-1,
2178,car,0.648,1692,1154,313,1202,349,0,0.0,-1,-1,-1,-1,
2178,car,0.278,1684,1270,318,1305,345,0,0.0,-1,-1,-1,-1,
2178,car,0.871,1695,1447,318,1626,432,1,0.4,1549,362,1586,373,
2178,car,0.298,1701,1126,312,1157,346,0,0.0,-1,-1,-1,-1,
2178,bench,0.221,1664,0,319,67,386,0,0.0,-1,-1,-1,-1,
2178,car,0.355,1710,1424,320,1494,370,0,0.0,-1,-1,-1,-1,
2178,car,0.437,1712,1399,325,1474,374,0,0.0,-1,-1,-1,-1,
2179,car,0.202,1565,1434,321,1497,410,0,0.0,-1,-1,-1,-1,
2179,car,0.491,1589,1383,324,1436,361,0,0.0,-1,-1,-1,-1,
2179,car,0.43,1614,1392,324,1464,372,0,0.0,-1,-1,-1,-1,
2179,car,0.497,1619,1356,323,1395,357,0,0.0,-1,-1,-1,-1,
2179,car,0.616,1630,1343,322,1383,353,0,0.0,-1,-1,-1,-1,
2179,car,0.512,1361,1289,318,1342,347,0,0.0,-1,-1,-1,-1,
2179,car,0.626,1692,1154,313,1202,349,0,0.0,-1,-1,-1,-1,
2179,car,0.275,1684,1271,318,1307,345,0,0.0,-1,-1,-1,-1,
2179,car,0.894,1695,1444,318,1618,430,1,0.311,1544,361,1579,372,
2179,car,0.28,1701,1127,312,1157,346,0,0.0,-1,-1,-1,-1,
2179,bench,0.249,1664,0,319,67,386,0,0.0,-1,-1,-1,-1,
2179,car,0.326,1710,1425,319,1491,364,0,0.0,-1,-1,-1,-1,
2180,car,0.216,1565,1434,320,1506,414,0,0.0,-1,-1,-1,-1,
2180,car,0.5,1589,1383,324,1436,361,0,0.0,-1,-1,-1,-1,
2180,car,0.467,1614,1392,325,1453,372,0,0.0,-1,-1,-1,-1,
2180,car,0.495,1619,1354,323,1394,357,0,0.0,-1,-1,-1,-1,
2180,car,0.624,1630,1343,322,1383,352,0,0.0,-1,-1,-1,-1,
2180,car,0.506,1361,1288,318,1342,347,0,0.0,-1,-1,-1,-1,
2180,car,0.672,1692,1153,313,1202,349,0,0.0,-1,-1,-1,-1,
2180,car,0.271,1684,1271,318,1307,345,0,0.0,-1,-1,-1,-1,
2180,car,0.815,1695,1451,320,1610,429,0,0.0,-1,-1,-1,-1,
2180,car,0.267,1701,1130,311,1159,345,0,0.0,-1,-1,-1,-1,
2180,bench,0.239,1664,0,319,67,386,0,0.0,-1,-1,-1,-1,
2181,car,0.537,1589,1383,324,1439,361,0,0.0,-1,-1,-1,-1,
2181,car,0.472,1614,1390,325,1452,372,0,0.0,-1,-1,-1,-1,
2181,car,0.496,1619,1355,323,1394,357,0,0.0,-1,-1,-1,-1,
2181,car,0.625,1630,1343,322,1383,353,0,0.0,-1,-1,-1,-1,
2181,car,0.486,1361,1289,318,1341,347,0,0.0,-1,-1,-1,-1,
2181,car,0.637,1692,1154,313,1202,349,0,0.0,-1,-1,-1,-1,
2181,car,0.242,1684,1272,318,1306,344,0,0.0,-1,-1,-1,-1,
2181,car,0.874,1695,1439,319,1604,427,1,0.334,1534,361,1568,370,
2181,bench,0.266,1664,0,319,67,386,0,0.0,-1,-1,-1,-1,
2181,car,0.376,1710,1422,320,1475,366,0,0.0,-1,-1,-1,-1,
2182,car,0.49,1589,1383,324,1439,361,0,0.0,-1,-1,-1,-1,
2182,car,0.483,1614,1390,324,1459,372,0,0.0,-1,-1,-1,-1,
2182,car,0.493,1619,1356,323,1394,357,0,0.0,-1,-1,-1,-1,
2182,car,0.62,1630,1343,322,1383,353,0,0.0,-1,-1,-1,-1,
2182,car,0.51,1361,1289,318,1341,347,0,0.0,-1,-1,-1,-1,
2182,car,0.637,1692,1152,312,1202,348,0,0.0,-1,-1,-1,-1,
2182,car,0.275,1684,1272,317,1306,345,0,0.0,-1,-1,-1,-1,
2182,car,0.905,1695,1433,319,1598,426,1,0.392,1528,360,1562,370,
2182,bench,0.282,1664,0,318,68,386,0,0.0,-1,-1,-1,-1,
2182,car,0.403,1710,1416,321,1471,367,0,0.0,-1,-1,-1,-1,
2183,car,0.521,1589,1383,325,1441,361,0,0.0,-1,-1,-1,-1,
2183,car,0.467,1614,1388,325,1453,371,0,0.0,-1,-1,-1,-1,
2183,car,0.499,1619,1357,323,1394,357,0,0.0,-1,-1,-1,-1,
2183,car,0.629,1630,1343,322,1383,352,0,0.0,-1,-1,-1,-1,
2183,car,0.513,1361,1290,319,1341,347,0,0.0,-1,-1,-1,-1,
2183,car,0.679,1692,1152,311,1202,348,0,0.0,-1,-1,-1,-1,
2183,car,0.247,1684,1273,317,1305,344,0,0.0,-1,-1,-1,-1,
2183,car,0.888,1695,1429,319,1594,425,1,0.545,1429,319,1451,377,
2183,bench,0.242,1664,0,318,68,385,0,0.0,-1,-1,-1,-1,
2183,car,0.331,1710,1410,321,1469,364,0,0.0,-1,-1,-1,-1,
2184,car,0.527,1589,1383,325,1443,362,0,0.0,-1,-1,-1,-1,
2184,car,0.474,1614,1386,325,1453,372,0,0.0,-1,-1,-1,-1,
2184,car,0.486,1619,1360,324,1394,356,0,0.0,-1,-1,-1,-1,
2184,car,0.624,1630,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
2184,car,0.501,1361,1292,318,1341,347,0,0.0,-1,-1,-1,-1,
2184,car,0.702,1692,1151,311,1202,349,0,0.0,-1,-1,-1,-1,
2184,car,0.248,1684,1273,317,1304,344,0,0.0,-1,-1,-1,-1,
2184,car,0.882,1695,1426,319,1588,423,1,0.346,1426,319,1446,372,
2184,bench,0.278,1664,0,319,68,386,0,0.0,-1,-1,-1,-1,
2184,car,0.34,1710,1405,320,1467,362,0,0.0,-1,-1,-1,-1,
2185,car,0.529,1589,1383,325,1439,361,0,0.0,-1,-1,-1,-1,
2185,car,0.278,1614,1385,324,1448,369,0,0.0,-1,-1,-1,-1,
2185,car,0.501,1619,1357,323,1394,356,0,0.0,-1,-1,-1,-1,
2185,car,0.586,1630,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
2185,car,0.529,1361,1290,318,1342,347,0,0.0,-1,-1,-1,-1,
2185,car,0.723,1692,1151,311,1203,349,0,0.0,-1,-1,-1,-1,
2185,car,0.254,1684,1274,318,1304,344,0,0.0,-1,-1,-1,-1,
2185,car,0.838,1695,1428,320,1581,422,0,0.0,-1,-1,-1,-1,
2185,bench,0.21,1664,0,319,66,386,0,0.0,-1,-1,-1,-1,
2185,car,0.31,1710,1407,319,1469,363,0,0.0,-1,-1,-1,-1,
2186,car,0.526,1589,1383,325,1436,360,0,0.0,-1,-1,-1,-1,
2186,car,0.356,1614,1385,323,1447,363,0,0.0,-1,-1,-1,-1,
2186,car,0.511,1619,1356,323,1394,357,0,0.0,-1,-1,-1,-1,
2186,car,0.599,1630,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
2186,car,0.521,1361,1292,318,1342,347,0,0.0,-1,-1,-1,-1,
2186,car,0.685,1692,1152,311,1203,349,0,0.0,-1,-1,-1,-1,
2186,car,0.268,1684,1274,318,1303,344,0,0.0,-1,-1,-1,-1,
2186,car,0.854,1695,1424,319,1575,421,0,0.0,-1,-1,-1,-1,
2186,bench,0.201,1664,0,319,65,386,0,0.0,-1,-1,-1,-1,
2186,car,0.299,1710,1409,319,1467,364,0,0.0,-1,-1,-1,-1,
2187,car,0.527,1589,1383,325,1435,360,0,0.0,-1,-1,-1,-1,
2187,car,0.378,1614,1386,322,1450,360,0,0.0,-1,-1,-1,-1,
2187,car,0.509,1619,1356,323,1395,357,0,0.0,-1,-1,-1,-1,
2187,car,0.589,1630,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
2187,car,0.531,1361,1293,318,1342,347,0,0.0,-1,-1,-1,-1,
2187,car,0.668,1692,1152,311,1203,350,0,0.0,-1,-1,-1,-1,
2187,car,0.268,1684,1274,319,1303,344,0,0.0,-1,-1,-1,-1,
2187,car,0.893,1695,1421,318,1570,420,0,0.0,-1,-1,-1,-1,
2187,bench,0.21,1664,0,319,65,386,0,0.0,-1,-1,-1,-1,
